axis,axis_value,estimator,trial,sign_error
drift_family,reflecting_rw,x_pf,14,0.47
drift_family,reflecting_rw,x_pf,15,0.38
drift_family,reflecting_rw,x_pf,16,0.45
drift_family,reflecting_rw,x_pf,17,0.01
drift_family,reflecting_rw,x_pf,18,0.06
drift_family,reflecting_rw,x_pf,19,0.9
drift_family,reflecting_rw,x_pf,20,0.29
drift_family,reflecting_rw,x_pf,21,0.79
drift_family,reflecting_rw,x_pf,22,1.0
drift_family,reflecting_rw,x_pf,23,0.85
drift_family,reflecting_rw,x_pf,24,0.21
drift_family,reflecting_rw,x_pf,25,0.66
drift_family,reflecting_rw,x_pf,26,0.58
drift_family,reflecting_rw,x_pf,27,0.48
drift_family,reflecting_rw,x_pf,28,0.06
drift_family,reflecting_rw,x_pf,29,0.72
drift_family,reflecting_rw,x_pf,30,0.31
drift_family,reflecting_rw,x_pf,31,0.98
drift_family,reflecting_rw,x_pf,32,0.63
drift_family,reflecting_rw,x_pf,33,1.0
drift_family,reflecting_rw,x_pf,34,0.77
drift_family,reflecting_rw,x_pf,35,0.36
drift_family,reflecting_rw,x_pf,36,0.0
drift_family,reflecting_rw,x_pf,37,0.65
drift_family,reflecting_rw,x_pf,38,0.9
drift_family,reflecting_rw,x_pf,39,0.2
drift_family,reflecting_rw,x_pf,40,0.48
drift_family,reflecting_rw,x_pf,41,0.57
drift_family,reflecting_rw,x_pf,42,0.04
drift_family,reflecting_rw,x_pf,43,0.37
drift_family,reflecting_rw,x_pf,44,0.92
drift_family,reflecting_rw,x_pf,45,1.0
drift_family,reflecting_rw,x_pf,46,0.46
drift_family,reflecting_rw,x_pf,47,0.43
drift_family,reflecting_rw,x_pf,48,0.37
drift_family,reflecting_rw,x_pf,49,0.0
drift_family,reflecting_rw,x_pf,50,0.79
drift_family,reflecting_rw,x_pf,51,0.09
drift_family,reflecting_rw,x_pf,52,0.65
drift_family,reflecting_rw,x_pf,53,0.8
drift_family,reflecting_rw,x_pf,54,0.32
drift_family,reflecting_rw,x_pf,55,0.87
drift_family,reflecting_rw,x_pf,56,0.06
drift_family,reflecting_rw,x_pf,57,0.88
drift_family,reflecting_rw,x_pf,58,0.94
drift_family,reflecting_rw,x_pf,59,0.79
drift_family,reflecting_rw,x_pf,60,0.18
drift_family,reflecting_rw,x_pf,61,0.12
drift_family,reflecting_rw,x_pf,62,0.2
drift_family,reflecting_rw,x_pf,63,0.72
drift_family,reflecting_rw,x_pf,64,0.13
drift_family,reflecting_rw,x_pf,65,0.97
drift_family,reflecting_rw,x_pf,66,0.0
drift_family,reflecting_rw,x_pf,67,0.47
drift_family,reflecting_rw,x_pf,68,0.01
drift_family,reflecting_rw,x_pf,69,0.0
drift_family,reflecting_rw,x_pf,70,0.0
drift_family,reflecting_rw,x_pf,71,0.39
drift_family,reflecting_rw,x_pf,72,0.9
drift_family,reflecting_rw,x_pf,73,0.1
drift_family,reflecting_rw,x_pf,74,0.37
drift_family,reflecting_rw,x_pf,75,0.38
drift_family,reflecting_rw,x_pf,76,0.32
drift_family,reflecting_rw,x_pf,77,0.35
drift_family,reflecting_rw,x_pf,78,1.0
drift_family,reflecting_rw,x_pf,79,0.18
drift_family,reflecting_rw,x_pf,80,0.41
drift_family,reflecting_rw,x_pf,81,0.39
drift_family,reflecting_rw,x_pf,82,0.87
drift_family,reflecting_rw,x_pf,83,0.04
drift_family,reflecting_rw,x_pf,84,0.49
drift_family,reflecting_rw,x_pf,85,1.0
drift_family,reflecting_rw,x_pf,86,0.47
drift_family,reflecting_rw,x_pf,87,0.4
drift_family,reflecting_rw,x_pf,88,0.81
drift_family,reflecting_rw,x_pf,89,0.94
drift_family,reflecting_rw,x_pf,90,0.31
drift_family,reflecting_rw,x_pf,91,0.94
drift_family,reflecting_rw,x_pf,92,0.0
drift_family,reflecting_rw,x_pf,93,0.14
drift_family,reflecting_rw,x_pf,94,0.61
drift_family,reflecting_rw,x_pf,95,0.0
drift_family,reflecting_rw,x_pf,96,0.44
drift_family,reflecting_rw,x_pf,97,0.02
drift_family,reflecting_rw,x_pf,98,0.46
drift_family,reflecting_rw,x_pf,99,0.83
drift_family,reflecting_rw,oracle_x,0,0.58
drift_family,reflecting_rw,oracle_x,1,0.51
drift_family,reflecting_rw,oracle_x,2,0.43
drift_family,reflecting_rw,oracle_x,3,0.51
drift_family,reflecting_rw,oracle_x,4,0.49
drift_family,reflecting_rw,oracle_x,5,0.49
drift_family,reflecting_rw,oracle_x,6,0.36
drift_family,reflecting_rw,oracle_x,7,0.45
drift_family,reflecting_rw,oracle_x,8,0.55
drift_family,reflecting_rw,oracle_x,9,0.45
drift_family,reflecting_rw,oracle_x,10,0.56
drift_family,reflecting_rw,oracle_x,11,0.48
drift_family,reflecting_rw,oracle_x,12,0.55
drift_family,reflecting_rw,oracle_x,13,0.43
drift_family,reflecting_rw,oracle_x,14,0.55
drift_family,reflecting_rw,oracle_x,15,0.44
drift_family,reflecting_rw,oracle_x,16,0.51
drift_family,reflecting_rw,oracle_x,17,0.47
drift_family,reflecting_rw,oracle_x,18,0.47
drift_family,reflecting_rw,oracle_x,19,0.54
drift_family,reflecting_rw,oracle_x,20,0.39
drift_family,reflecting_rw,oracle_x,21,0.47
drift_family,reflecting_rw,oracle_x,22,0.48
drift_family,reflecting_rw,oracle_x,23,0.55
drift_family,reflecting_rw,oracle_x,24,0.37
drift_family,reflecting_rw,oracle_x,25,0.5
drift_family,reflecting_rw,oracle_x,26,0.46
drift_family,reflecting_rw,oracle_x,27,0.51
drift_family,reflecting_rw,oracle_x,28,0.45
drift_family,reflecting_rw,oracle_x,29,0.48
drift_family,reflecting_rw,oracle_x,30,0.52
drift_family,reflecting_rw,oracle_x,31,0.44
drift_family,reflecting_rw,oracle_x,32,0.45
drift_family,reflecting_rw,oracle_x,33,0.54
drift_family,reflecting_rw,oracle_x,34,0.45
drift_family,reflecting_rw,oracle_x,35,0.42
drift_family,reflecting_rw,oracle_x,36,0.48
drift_family,reflecting_rw,oracle_x,37,0.54
drift_family,reflecting_rw,oracle_x,38,0.56
drift_family,reflecting_rw,oracle_x,39,0.56
drift_family,reflecting_rw,oracle_x,40,0.55
drift_family,reflecting_rw,oracle_x,41,0.51
drift_family,reflecting_rw,oracle_x,42,0.5
drift_family,reflecting_rw,oracle_x,43,0.44
drift_family,reflecting_rw,oracle_x,44,0.55
drift_family,reflecting_rw,oracle_x,45,0.52
drift_family,reflecting_rw,oracle_x,46,0.52
drift_family,reflecting_rw,oracle_x,47,0.52
drift_family,reflecting_rw,oracle_x,48,0.41
drift_family,reflecting_rw,oracle_x,49,0.48
drift_family,reflecting_rw,oracle_x,50,0.43
drift_family,reflecting_rw,oracle_x,51,0.44
drift_family,reflecting_rw,oracle_x,52,0.56
drift_family,reflecting_rw,oracle_x,53,0.5
drift_family,reflecting_rw,oracle_x,54,0.54
drift_family,reflecting_rw,oracle_x,55,0.5
drift_family,reflecting_rw,oracle_x,56,0.51
drift_family,reflecting_rw,oracle_x,57,0.5
drift_family,reflecting_rw,oracle_x,58,0.5
drift_family,reflecting_rw,oracle_x,59,0.52
drift_family,reflecting_rw,oracle_x,60,0.51
drift_family,reflecting_rw,oracle_x,61,0.52
drift_family,reflecting_rw,oracle_x,62,0.48
drift_family,reflecting_rw,oracle_x,63,0.49
drift_family,reflecting_rw,oracle_x,64,0.43
drift_family,reflecting_rw,oracle_x,65,0.49
drift_family,reflecting_rw,oracle_x,66,0.52
drift_family,reflecting_rw,oracle_x,67,0.46
drift_family,reflecting_rw,oracle_x,68,0.47
drift_family,reflecting_rw,oracle_x,69,0.53
drift_family,reflecting_rw,oracle_x,70,0.49
drift_family,reflecting_rw,oracle_x,71,0.48
drift_family,reflecting_rw,oracle_x,72,0.48
drift_family,reflecting_rw,oracle_x,73,0.6
drift_family,reflecting_rw,oracle_x,74,0.46
drift_family,reflecting_rw,oracle_x,75,0.43
drift_family,reflecting_rw,oracle_x,76,0.56
drift_family,reflecting_rw,oracle_x,77,0.52
drift_family,reflecting_rw,oracle_x,78,0.53
drift_family,reflecting_rw,oracle_x,79,0.49
drift_family,reflecting_rw,oracle_x,80,0.5
drift_family,reflecting_rw,oracle_x,81,0.49
drift_family,reflecting_rw,oracle_x,82,0.62
drift_family,reflecting_rw,oracle_x,83,0.56
drift_family,reflecting_rw,oracle_x,84,0.5
drift_family,reflecting_rw,oracle_x,85,0.43
drift_family,reflecting_rw,oracle_x,86,0.56
drift_family,reflecting_rw,oracle_x,87,0.49
drift_family,reflecting_rw,oracle_x,88,0.47
drift_family,reflecting_rw,oracle_x,89,0.54
drift_family,reflecting_rw,oracle_x,90,0.45
drift_family,reflecting_rw,oracle_x,91,0.48
drift_family,reflecting_rw,oracle_x,92,0.56
drift_family,reflecting_rw,oracle_x,93,0.51
drift_family,reflecting_rw,oracle_x,94,0.53
drift_family,reflecting_rw,oracle_x,95,0.47
drift_family,reflecting_rw,oracle_x,96,0.46
drift_family,reflecting_rw,oracle_x,97,0.47
drift_family,reflecting_rw,oracle_x,98,0.51
drift_family,reflecting_rw,oracle_x,99,0.52
drift_family,reflecting_rw,xy_snapshot,0,0.17
drift_family,reflecting_rw,xy_snapshot,1,0.15
drift_family,reflecting_rw,xy_snapshot,2,0.25
drift_family,reflecting_rw,xy_snapshot,3,0.15
drift_family,reflecting_rw,xy_snapshot,4,0.14
drift_family,reflecting_rw,xy_snapshot,5,0.36
drift_family,reflecting_rw,xy_snapshot,6,0.87
drift_family,reflecting_rw,xy_snapshot,7,0.35
drift_family,reflecting_rw,xy_snapshot,8,0.49
drift_family,reflecting_rw,xy_snapshot,9,0.14
drift_family,reflecting_rw,xy_snapshot,10,0.8
drift_family,reflecting_rw,xy_snapshot,11,0.12
drift_family,reflecting_rw,xy_snapshot,12,0.03
drift_family,reflecting_rw,xy_snapshot,13,0.13
drift_family,reflecting_rw,xy_snapshot,14,0.99
drift_family,reflecting_rw,xy_snapshot,15,0.17
drift_family,reflecting_rw,xy_snapshot,16,0.05
drift_family,reflecting_rw,xy_snapshot,17,0.52
drift_family,reflecting_rw,xy_snapshot,18,0.29
drift_family,reflecting_rw,xy_snapshot,19,0.12
drift_family,reflecting_rw,xy_snapshot,20,0.07
drift_family,reflecting_rw,xy_snapshot,21,0.57
drift_family,reflecting_rw,xy_snapshot,22,0.09
drift_family,reflecting_rw,xy_snapshot,23,0.17
drift_family,reflecting_rw,xy_snapshot,24,0.11
drift_family,reflecting_rw,xy_snapshot,25,0.54
drift_family,reflecting_rw,xy_snapshot,26,0.06
drift_family,reflecting_rw,xy_snapshot,27,0.09
drift_family,reflecting_rw,xy_snapshot,28,0.08
drift_family,reflecting_rw,xy_snapshot,29,0.24
drift_family,reflecting_rw,xy_snapshot,30,0.07
drift_family,reflecting_rw,xy_snapshot,31,0.13
drift_family,reflecting_rw,xy_snapshot,32,0.21
drift_family,reflecting_rw,xy_snapshot,33,0.06
drift_family,reflecting_rw,xy_snapshot,34,0.11
drift_family,reflecting_rw,xy_snapshot,35,0.03
drift_family,reflecting_rw,xy_snapshot,36,0.23
drift_family,reflecting_rw,xy_snapshot,37,0.69
drift_family,reflecting_rw,xy_snapshot,38,0.73
drift_family,reflecting_rw,xy_snapshot,39,0.07
drift_family,reflecting_rw,xy_snapshot,40,0.51
drift_family,reflecting_rw,xy_snapshot,41,0.32
drift_family,reflecting_rw,xy_snapshot,42,0.23
drift_family,reflecting_rw,xy_snapshot,43,0.15
drift_family,reflecting_rw,xy_snapshot,44,0.15
drift_family,reflecting_rw,xy_snapshot,45,0.52
drift_family,reflecting_rw,xy_snapshot,46,0.06
drift_family,reflecting_rw,xy_snapshot,47,0.64
drift_family,reflecting_rw,xy_snapshot,48,0.77
drift_family,reflecting_rw,xy_snapshot,49,0.07
drift_family,reflecting_rw,xy_snapshot,50,0.4
drift_family,reflecting_rw,xy_snapshot,51,0.87
drift_family,reflecting_rw,xy_snapshot,52,0.1
drift_family,reflecting_rw,xy_snapshot,53,0.16
drift_family,reflecting_rw,xy_snapshot,54,0.13
drift_family,reflecting_rw,xy_snapshot,55,0.37
drift_family,reflecting_rw,xy_snapshot,56,0.07
drift_family,reflecting_rw,xy_snapshot,57,0.09
drift_family,reflecting_rw,xy_snapshot,58,0.17
drift_family,reflecting_rw,xy_snapshot,59,0.07
drift_family,reflecting_rw,xy_snapshot,60,0.15
drift_family,reflecting_rw,xy_snapshot,61,0.15
drift_family,reflecting_rw,xy_snapshot,62,0.35
drift_family,reflecting_rw,xy_snapshot,63,0.16
drift_family,reflecting_rw,xy_snapshot,64,0.45
drift_family,reflecting_rw,xy_snapshot,65,0.56
drift_family,reflecting_rw,xy_snapshot,66,0.27
drift_family,reflecting_rw,xy_snapshot,67,0.7
drift_family,reflecting_rw,xy_snapshot,68,0.21
drift_family,reflecting_rw,xy_snapshot,69,0.11
drift_family,reflecting_rw,xy_snapshot,70,0.1
drift_family,reflecting_rw,xy_snapshot,71,0.25
drift_family,reflecting_rw,xy_snapshot,72,0.15
drift_family,reflecting_rw,xy_snapshot,73,0.15
drift_family,reflecting_rw,xy_snapshot,74,0.17
drift_family,reflecting_rw,xy_snapshot,75,0.13
drift_family,reflecting_rw,xy_snapshot,76,0.19
drift_family,reflecting_rw,xy_snapshot,77,0.54
drift_family,reflecting_rw,xy_snapshot,78,0.1
drift_family,reflecting_rw,xy_snapshot,79,0.74
drift_family,reflecting_rw,xy_snapshot,80,0.03
drift_family,reflecting_rw,xy_snapshot,81,0.14
drift_family,reflecting_rw,xy_snapshot,82,0.2
drift_family,reflecting_rw,xy_snapshot,83,0.15
drift_family,reflecting_rw,xy_snapshot,84,0.08
drift_family,reflecting_rw,xy_snapshot,85,0.16
drift_family,reflecting_rw,xy_snapshot,86,0.63
drift_family,reflecting_rw,xy_snapshot,87,0.14
drift_family,reflecting_rw,xy_snapshot,88,0.25
drift_family,reflecting_rw,xy_snapshot,89,0.14
drift_family,reflecting_rw,xy_snapshot,90,0.12
drift_family,reflecting_rw,xy_snapshot,91,0.02
drift_family,reflecting_rw,xy_snapshot,92,0.09
drift_family,reflecting_rw,xy_snapshot,93,0.25
drift_family,reflecting_rw,xy_snapshot,94,0.71
drift_family,reflecting_rw,xy_snapshot,95,0.03
drift_family,reflecting_rw,xy_snapshot,96,0.1
drift_family,reflecting_rw,xy_snapshot,97,0.11
drift_family,reflecting_rw,xy_snapshot,98,0.13
drift_family,reflecting_rw,xy_snapshot,99,0.05
drift_family,heavy_tailed,x_pf,0,0.24
drift_family,heavy_tailed,x_pf,1,0.4
drift_family,heavy_tailed,x_pf,2,0.68
drift_family,heavy_tailed,x_pf,3,0.78
drift_family,heavy_tailed,x_pf,4,0.67
drift_family,heavy_tailed,x_pf,5,0.52
drift_family,heavy_tailed,x_pf,6,0.48
drift_family,heavy_tailed,x_pf,7,0.26
drift_family,heavy_tailed,x_pf,8,0.66
drift_family,heavy_tailed,x_pf,9,0.31
drift_family,heavy_tailed,x_pf,10,0.46
drift_family,heavy_tailed,x_pf,11,0.22
drift_family,heavy_tailed,x_pf,12,0.59
drift_family,heavy_tailed,x_pf,13,0.52
drift_family,heavy_tailed,x_pf,14,0.42
drift_family,heavy_tailed,x_pf,15,0.87
drift_family,heavy_tailed,x_pf,16,0.28
drift_family,heavy_tailed,x_pf,17,0.04
drift_family,heavy_tailed,x_pf,18,0.37
drift_family,heavy_tailed,x_pf,19,0.41
drift_family,heavy_tailed,x_pf,20,0.15
drift_family,heavy_tailed,x_pf,21,0.77
drift_family,heavy_tailed,x_pf,22,0.48
drift_family,heavy_tailed,x_pf,23,0.81
drift_family,heavy_tailed,x_pf,24,0.39
drift_family,heavy_tailed,x_pf,25,0.53
drift_family,heavy_tailed,x_pf,26,0.5
drift_family,heavy_tailed,x_pf,27,0.6
drift_family,heavy_tailed,x_pf,28,0.67
drift_family,heavy_tailed,x_pf,29,0.4
drift_family,heavy_tailed,x_pf,30,0.19
drift_family,heavy_tailed,x_pf,31,0.76
drift_family,heavy_tailed,x_pf,32,0.8
drift_family,heavy_tailed,x_pf,33,0.7
drift_family,heavy_tailed,x_pf,34,0.49
drift_family,heavy_tailed,x_pf,35,0.82
drift_family,heavy_tailed,x_pf,36,0.25
drift_family,heavy_tailed,x_pf,37,0.62
drift_family,heavy_tailed,x_pf,38,0.81
drift_family,heavy_tailed,x_pf,39,0.65
drift_family,heavy_tailed,x_pf,40,0.14
drift_family,heavy_tailed,x_pf,41,0.25
drift_family,heavy_tailed,x_pf,42,0.74
drift_family,heavy_tailed,x_pf,43,0.31
drift_family,heavy_tailed,x_pf,44,0.82
drift_family,heavy_tailed,x_pf,45,0.16
drift_family,heavy_tailed,x_pf,46,0.56
drift_family,heavy_tailed,x_pf,47,0.71
drift_family,heavy_tailed,x_pf,48,0.08
drift_family,heavy_tailed,x_pf,49,0.82
drift_family,heavy_tailed,x_pf,50,0.58
drift_family,heavy_tailed,x_pf,51,0.25
drift_family,heavy_tailed,x_pf,52,0.57
drift_family,heavy_tailed,x_pf,53,0.27
drift_family,heavy_tailed,x_pf,54,0.73
drift_family,heavy_tailed,x_pf,55,0.35
drift_family,heavy_tailed,x_pf,56,0.6
drift_family,heavy_tailed,x_pf,57,0.96
drift_family,heavy_tailed,x_pf,58,0.42
drift_family,heavy_tailed,x_pf,59,0.42
drift_family,heavy_tailed,x_pf,60,0.39
drift_family,heavy_tailed,x_pf,61,0.6
drift_family,heavy_tailed,x_pf,62,0.51
drift_family,heavy_tailed,x_pf,63,0.63
drift_family,heavy_tailed,x_pf,64,0.8
drift_family,heavy_tailed,x_pf,65,0.48
drift_family,heavy_tailed,x_pf,66,0.56
drift_family,heavy_tailed,x_pf,67,0.4
drift_family,heavy_tailed,x_pf,68,0.02
drift_family,heavy_tailed,x_pf,69,0.68
drift_family,heavy_tailed,x_pf,70,0.85
drift_family,heavy_tailed,x_pf,71,0.25
drift_family,heavy_tailed,x_pf,72,0.61
drift_family,heavy_tailed,x_pf,73,0.19
drift_family,heavy_tailed,x_pf,74,0.87
drift_family,heavy_tailed,x_pf,75,0.34
drift_family,heavy_tailed,x_pf,76,0.54
drift_family,heavy_tailed,x_pf,77,0.18
drift_family,heavy_tailed,x_pf,78,0.33
drift_family,heavy_tailed,x_pf,79,0.72
drift_family,heavy_tailed,x_pf,80,0.29
drift_family,heavy_tailed,x_pf,81,0.32
drift_family,heavy_tailed,x_pf,82,0.38
drift_family,heavy_tailed,x_pf,83,0.49
drift_family,heavy_tailed,x_pf,84,0.08
drift_family,heavy_tailed,x_pf,85,0.53
drift_family,heavy_tailed,x_pf,86,0.61
drift_family,heavy_tailed,x_pf,87,0.59
drift_family,heavy_tailed,x_pf,88,0.62
drift_family,heavy_tailed,x_pf,89,0.85
drift_family,heavy_tailed,x_pf,90,0.42
drift_family,heavy_tailed,x_pf,91,0.35
drift_family,heavy_tailed,x_pf,92,0.55
drift_family,heavy_tailed,x_pf,93,0.37
drift_family,heavy_tailed,x_pf,94,0.6
drift_family,heavy_tailed,x_pf,95,0.52
drift_family,heavy_tailed,x_pf,96,0.57
drift_family,heavy_tailed,x_pf,97,0.73
drift_family,heavy_tailed,x_pf,98,0.64
drift_family,heavy_tailed,x_pf,99,0.52
drift_family,heavy_tailed,oracle_x,0,0.49
drift_family,heavy_tailed,oracle_x,1,0.55
drift_family,heavy_tailed,oracle_x,2,0.48
drift_family,heavy_tailed,oracle_x,3,0.49
drift_family,heavy_tailed,oracle_x,4,0.45
drift_family,heavy_tailed,oracle_x,5,0.59
drift_family,heavy_tailed,oracle_x,6,0.58
drift_family,heavy_tailed,oracle_x,7,0.48
drift_family,heavy_tailed,oracle_x,8,0.5
drift_family,heavy_tailed,oracle_x,9,0.5
drift_family,heavy_tailed,oracle_x,10,0.5
drift_family,heavy_tailed,oracle_x,11,0.42
drift_family,heavy_tailed,oracle_x,12,0.49
drift_family,heavy_tailed,oracle_x,13,0.42
drift_family,heavy_tailed,oracle_x,14,0.48
drift_family,heavy_tailed,oracle_x,15,0.52
drift_family,heavy_tailed,oracle_x,16,0.54
drift_family,heavy_tailed,oracle_x,17,0.48
drift_family,heavy_tailed,oracle_x,18,0.55
drift_family,heavy_tailed,oracle_x,19,0.49
drift_family,heavy_tailed,oracle_x,20,0.59
drift_family,heavy_tailed,oracle_x,21,0.39
drift_family,heavy_tailed,oracle_x,22,0.47
drift_family,heavy_tailed,oracle_x,23,0.5
drift_family,heavy_tailed,oracle_x,24,0.42
drift_family,heavy_tailed,oracle_x,25,0.58
drift_family,heavy_tailed,oracle_x,26,0.5
drift_family,heavy_tailed,oracle_x,27,0.54
drift_family,heavy_tailed,oracle_x,28,0.57
drift_family,heavy_tailed,oracle_x,29,0.51
drift_family,heavy_tailed,oracle_x,30,0.46
drift_family,heavy_tailed,oracle_x,31,0.46
drift_family,heavy_tailed,oracle_x,32,0.54
drift_family,heavy_tailed,oracle_x,33,0.44
drift_family,heavy_tailed,oracle_x,34,0.44
drift_family,heavy_tailed,oracle_x,35,0.47
drift_family,heavy_tailed,oracle_x,36,0.45
drift_family,heavy_tailed,oracle_x,37,0.51
drift_family,heavy_tailed,oracle_x,38,0.47
drift_family,heavy_tailed,oracle_x,39,0.52
drift_family,heavy_tailed,oracle_x,40,0.48
drift_family,heavy_tailed,oracle_x,41,0.48
drift_family,heavy_tailed,oracle_x,42,0.57
drift_family,heavy_tailed,oracle_x,43,0.43
drift_family,heavy_tailed,oracle_x,44,0.43
drift_family,heavy_tailed,oracle_x,45,0.49
drift_family,heavy_tailed,oracle_x,46,0.47
drift_family,heavy_tailed,oracle_x,47,0.52
drift_family,heavy_tailed,oracle_x,48,0.53
drift_family,heavy_tailed,oracle_x,49,0.48
drift_family,heavy_tailed,oracle_x,50,0.51
drift_family,heavy_tailed,oracle_x,51,0.43
drift_family,heavy_tailed,oracle_x,52,0.54
drift_family,heavy_tailed,oracle_x,53,0.46
drift_family,heavy_tailed,oracle_x,54,0.47
drift_family,heavy_tailed,oracle_x,55,0.46
drift_family,heavy_tailed,oracle_x,56,0.51
drift_family,heavy_tailed,oracle_x,57,0.56
drift_family,heavy_tailed,oracle_x,58,0.48
drift_family,heavy_tailed,oracle_x,59,0.5
drift_family,heavy_tailed,oracle_x,60,0.53
drift_family,heavy_tailed,oracle_x,61,0.6
drift_family,heavy_tailed,oracle_x,62,0.58
drift_family,heavy_tailed,oracle_x,63,0.5
drift_family,heavy_tailed,oracle_x,64,0.48
drift_family,heavy_tailed,oracle_x,65,0.4
drift_family,heavy_tailed,oracle_x,66,0.45
drift_family,heavy_tailed,oracle_x,67,0.46
drift_family,heavy_tailed,oracle_x,68,0.55
drift_family,heavy_tailed,oracle_x,69,0.51
drift_family,heavy_tailed,oracle_x,70,0.51
drift_family,heavy_tailed,oracle_x,71,0.5
drift_family,heavy_tailed,oracle_x,72,0.46
drift_family,heavy_tailed,oracle_x,73,0.53
drift_family,heavy_tailed,oracle_x,74,0.48
drift_family,heavy_tailed,oracle_x,75,0.48
drift_family,heavy_tailed,oracle_x,76,0.55
drift_family,heavy_tailed,oracle_x,77,0.57
drift_family,heavy_tailed,oracle_x,78,0.55
drift_family,heavy_tailed,oracle_x,79,0.51
drift_family,heavy_tailed,oracle_x,80,0.55
drift_family,heavy_tailed,oracle_x,81,0.43
drift_family,heavy_tailed,oracle_x,82,0.5
drift_family,heavy_tailed,oracle_x,83,0.56
drift_family,heavy_tailed,oracle_x,84,0.53
drift_family,heavy_tailed,oracle_x,85,0.47
drift_family,heavy_tailed,oracle_x,86,0.48
drift_family,heavy_tailed,oracle_x,87,0.5
drift_family,heavy_tailed,oracle_x,88,0.42
drift_family,heavy_tailed,oracle_x,89,0.54
drift_family,heavy_tailed,oracle_x,90,0.47
drift_family,heavy_tailed,oracle_x,91,0.49
drift_family,heavy_tailed,oracle_x,92,0.49
drift_family,heavy_tailed,oracle_x,93,0.51
drift_family,heavy_tailed,oracle_x,94,0.38
drift_family,heavy_tailed,oracle_x,95,0.5
drift_family,heavy_tailed,oracle_x,96,0.46
drift_family,heavy_tailed,oracle_x,97,0.55
drift_family,heavy_tailed,oracle_x,98,0.49
drift_family,heavy_tailed,oracle_x,99,0.54
drift_family,heavy_tailed,xy_snapshot,0,0.11
drift_family,heavy_tailed,xy_snapshot,1,0.09
drift_family,heavy_tailed,xy_snapshot,2,0.15
drift_family,heavy_tailed,xy_snapshot,3,0.24
drift_family,heavy_tailed,xy_snapshot,4,0.31
drift_family,heavy_tailed,xy_snapshot,5,0.13
drift_family,heavy_tailed,xy_snapshot,6,0.13
drift_family,heavy_tailed,xy_snapshot,7,0.25
drift_family,heavy_tailed,xy_snapshot,8,0.28
drift_family,heavy_tailed,xy_snapshot,9,0.3
drift_family,heavy_tailed,xy_snapshot,10,0.06
drift_family,heavy_tailed,xy_snapshot,11,0.27
drift_family,heavy_tailed,xy_snapshot,12,0.19
drift_family,heavy_tailed,xy_snapshot,13,0.3
drift_family,heavy_tailed,xy_snapshot,14,0.28
drift_family,heavy_tailed,xy_snapshot,15,0.3
drift_family,heavy_tailed,xy_snapshot,16,0.27
drift_family,heavy_tailed,xy_snapshot,17,0.11
drift_family,heavy_tailed,xy_snapshot,18,0.26
drift_family,heavy_tailed,xy_snapshot,19,0.24
drift_family,heavy_tailed,xy_snapshot,20,0.16
drift_family,heavy_tailed,xy_snapshot,21,0.16
drift_family,heavy_tailed,xy_snapshot,22,0.11
drift_family,heavy_tailed,xy_snapshot,23,0.2
drift_family,heavy_tailed,xy_snapshot,24,0.34
drift_family,heavy_tailed,xy_snapshot,25,0.33
drift_family,heavy_tailed,xy_snapshot,26,0.1
drift_family,heavy_tailed,xy_snapshot,27,0.19
drift_family,heavy_tailed,xy_snapshot,28,0.41
drift_family,heavy_tailed,xy_snapshot,29,0.1
drift_family,heavy_tailed,xy_snapshot,30,0.13
drift_family,heavy_tailed,xy_snapshot,31,0.22
drift_family,heavy_tailed,xy_snapshot,32,0.15
drift_family,heavy_tailed,xy_snapshot,33,0.23
drift_family,heavy_tailed,xy_snapshot,34,0.29
drift_family,heavy_tailed,xy_snapshot,35,0.19
drift_family,heavy_tailed,xy_snapshot,36,0.18
drift_family,heavy_tailed,xy_snapshot,37,0.17
drift_family,heavy_tailed,xy_snapshot,38,0.25
drift_family,heavy_tailed,xy_snapshot,39,0.4
drift_family,heavy_tailed,xy_snapshot,40,0.35
drift_family,heavy_tailed,xy_snapshot,41,0.09
drift_family,heavy_tailed,xy_snapshot,42,0.23
drift_family,heavy_tailed,xy_snapshot,43,0.26
drift_family,heavy_tailed,xy_snapshot,44,0.19
drift_family,heavy_tailed,xy_snapshot,45,0.14
drift_family,heavy_tailed,xy_snapshot,46,0.21
drift_family,heavy_tailed,xy_snapshot,47,0.12
drift_family,heavy_tailed,xy_snapshot,48,0.31
drift_family,heavy_tailed,xy_snapshot,49,0.23
drift_family,heavy_tailed,xy_snapshot,50,0.15
drift_family,heavy_tailed,xy_snapshot,51,0.17
drift_family,heavy_tailed,xy_snapshot,52,0.26
drift_family,heavy_tailed,xy_snapshot,53,0.34
drift_family,heavy_tailed,xy_snapshot,54,0.19
drift_family,heavy_tailed,xy_snapshot,55,0.23
drift_family,heavy_tailed,xy_snapshot,56,0.26
drift_family,heavy_tailed,xy_snapshot,57,0.21
drift_family,heavy_tailed,xy_snapshot,58,0.26
drift_family,heavy_tailed,xy_snapshot,59,0.09
drift_family,heavy_tailed,xy_snapshot,60,0.17
drift_family,heavy_tailed,xy_snapshot,61,0.16
drift_family,heavy_tailed,xy_snapshot,62,0.24
drift_family,heavy_tailed,xy_snapshot,63,0.28
drift_family,heavy_tailed,xy_snapshot,64,0.36
drift_family,heavy_tailed,xy_snapshot,65,0.15
drift_family,heavy_tailed,xy_snapshot,66,0.32
